url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
https://x.com/AstuteGaba/status/1859655365727748588,https://twitter.com/AstuteGaba/status/1859655365727748588,1859655365727748588,"GEORGE SOROS 

Why is billionaire George Soros a bogeyman for the hard right?

He's a Jewish multi-billionaire philanthropist who has given away $32bn. Why does the hard right from America to Australia and from Hungary to Honduras believe George Soros is at the heart of a global conspiracy, asks the BBC's Mike Rudin.

One quiet Monday afternoon last October in leafy upstate New York, a large manila envelope was placed in the mailbox of an exclusive country mansion belonging to multi-billionaire philanthropist George Soros.

The package looked suspicious. The return address was misspelt as ""FLORIDS"" and the mail had already been delivered earlier that day. The police were called and soon the FBI was on the scene.

Inside the bubble-wrapped envelope was a photograph of Soros, marked with a red ""X"". Alongside it, a six-inch plastic pipe, a small clock, a battery, wiring and a black powder.

More than a dozen similar packages were sent to the homes of former President Barack Obama, former Secretary of State Hillary Clinton and other prominent Democrats.

None of the devices exploded. The FBI traced the bombs to a white van covered in pro-Trump and anti-Democrat stickers, parked in a supermarket car park in Florida.

Immediately the right-wing media claimed it was a ""false-flag"" operation intended to derail President Donald Trump and the Republican campaign, just two weeks before the crucial US mid-term elections.

Fox Business host Lou Dobbs tweeted: ""Fake News - Fake Bombs. Who could possibly benefit by so much fakery?"" Conservative talk radio host Rush Limbaugh added: ""Republicans just don't do this kind of thing.""

Soon the internet was awash with allegations that the bomb plot was a hoax organized by Soros himself.

So how did George Soros come to be regarded by so many as the evil mastermind at the heart of a global conspiracy?

In the UK, Soros is known as ""the man who broke the Bank of England"" in 1992. Along with other currency speculators, he borrowed pounds, and then sold them, helping to drive down the price of sterling on currency markets and ultimately forcing the UK to crash out of the European Exchange Rate Mechanism. In the process he made $1bn.

The #Hungarian emigre, who survived the Holocaust and fled the Communists, is thought to have made in total about $44bn through financial speculation. And he's used his fortune to fund thousands of education, health, human rights and democracy projects.

Established in 1979, his Open Society Foundations now operate in more than 120 countries around the world. But this bold philanthropy in support of liberal, democratic causes has increasingly made him the bogeyman of the right.

The first conspiracy theories about George Soros appeared in the early 1990s, but they really gained traction after he condemned the 2003 Iraq War and started donating millions of dollars to the US Democratic Party.

Eight months into Trump's presidency, in August 2017, neo-Nazis held a torchlit procession in Charlottesville, Virginia. Clashes with counter-protesters ended in tragedy, when a white supremacist drove a car into a crowd and killed 32-year-old Heather Heyer.

Among US right-wingers it was soon claimed that the violence was orchestrated and financed by Soros, in order to tarnish the reputation of President Trump. And they said the key to the secret plot was a man called Brennan Gilmore, who filmed the car being driven into the counter-protesters. 

Right-wing radio host Alex Jones claimed Gilmore was paid $320,000 a year by Soros and was part of a deep-state coup to oust the president.

While it's true that Soros gave $500,000 to the political campaign of Tom Perriello - a Democratic candidate for governor of #Virginia whom Gilmore had worked for - there's no evidence Soros or the Open Society directed or paid protesters at Charlottesville. Gilmore, who never received any money from Soros, is now suing Alex Jones and several others for defamation.

The vilification of George Soros has spread far beyond the US, to Armenia, Australia, Honduras, the Philippines, Russia and many other countries.

Turkish Prime Minister Recep Tayyip Erdogan has accused Soros of being at the heart of a Jewish conspiracy to ""divide"" and ""shatter"" Turkey and other nations.

In Italy, former deputy prime minister Matteo Salvini accused him of wanting to fill the country with migrants because ""he likes slaves"".

The leader of the UK's Brexit Party, Nigel Farage, has claimed Soros is ""actively encouraging people… to flood Europe"" and ""in many ways is the biggest danger to the entire Western World"".

#HeatherHeyer #BrennanGilmore #AlexJones #Charlottesville #TomPerriello #Armenia #Australia #Honduras #Philippines #Russia",1,0,2,0,Thu Nov 21 17:49:24 +0000 2024,0,False,False
https://x.com/tribunephl/status/1859218123804795011,https://twitter.com/tribunephl/status/1859218123804795011,1859218123804795011,"WATCH: President Ferdinand ""Bongbong"" Marcos Jr. presents a token to Japan International Cooperation Agency (JICA) President Dr. Tanaka Akihiko during a courtesy call on Wednesday, 20 November 2024, at the Study Room of Malacañan Palace in Manila. 

During their meeting, Dr. Tanaka expressed his heartfelt sympathy for the victims of the recent typhoons that struck the Philippines and explored potential areas for JICA's collaboration. In response, President Marcos highlighted the need for support in flood control and water management, among other initiatives. | via Yummie Dingding / PPA Pool

#PresidentFerdinandMarcosJr #TanakaAkihiko #DailyTribune",0,0,1,0,Wed Nov 20 12:51:57 +0000 2024,0,False,False
https://x.com/tribunephl/status/1859170942565704124,https://twitter.com/tribunephl/status/1859170942565704124,1859170942565704124,"LOOK: Japan International Cooperation Agency (JICA) President Dr. Tanaka Akihiko paid a courtesy call on President Ferdinand Marcos Jr. on Wednesday, 20 November, 2024, at the Study Room of Malacañan Palace in Manila. During their meeting, Dr. Tanaka expressed his heartfelt sympathy for the victims of the recent typhoons that struck the Philippines and explored potential areas for JICA's collaboration. In response, President Marcos highlighted the need for support in flood control and water management, among other initiatives.

Also present at the meeting were JICA Chief Representative Sakamoto Takema; Chief Secretary of the Office of the President, JICA, Otsuka Takuya; Director of Southeast Asia Division 5, JICA, Kido Takehiro; Deputy Director of Southeast Asia Division 5, Southeast Asia and Pacific Department, JICA, Murakami Kota; Senior Representative for the Economic Growth Section, JICA Philippines Office, Fukui Keisuke; NEDA Secretary Arsenio Balisacan; DFA Undersecretary Ma. Theresa Lazaro; PCO Secretary Cesar Chavez; and DOTr Undersecretary Jesus Nathaniel Gonzales, among others. | via Yummie Dingding, PPA Pool

#PresidentFerdinandMarcosJr #TanakaAkihiko #DailyTribune",0,1,0,0,Wed Nov 20 09:44:29 +0000 2024,0,False,False
https://x.com/oomfie_whale/status/1859052319440334919,https://twitter.com/oomfie_whale/status/1859052319440334919,1859052319440334919,"A lot of you haven't seen me in awhile because I stopped paying for X (there was a sex joke in there but I'm too tired to make it).

Anyway, let me just discuss this whole @IntersectMBO #Cardano constitution thing. 

Warning: It's going to be a long post.

Many of you that only follow me for my shitposts don't know what I've been doing for the past year. 

I moved to South Korea this year. Got married to my long time, long distance girlfriend and am now a resident (not citizen) of the country. Yes, a happy year... but it's not all candy and rainbows.

One of the reasons I finally decided to move is because of all the money I've lost being rugged in this space. 

While I'm thankfully not broke yet, after all the rugs and the expenses during the prior years dealing with my grandmother's illness, I have no savings left and covered 90% of the wedding expenses out of pocket. 

Mind you, this is only the Philippine side of the wedding. 

International weddings are usually 2 parts, so thankfully my wife is quite well off (compared to me anyway), so her and her family covered the South Korean side of the wedding.

But anyway, this is part of the reason for the move. The wealth gap in the Philippines between the have and have-nots has grown exponentially and salaries have not. 

I was already working like 2-3 odd jobs back in Manila and was barely making ends meet. And I'm supposed to be ""middle-class"". Moved here quitting all my jobs to start over and hopefully earn a livable wage again when I was finally contacted by Intersect that I seemed like a good fit for holding the Cardano Constitutional Workshop in the Philippines. An odd time to be sure as I got the email the week of my move to South Korea 😂

Considering the amount of work I put into trying to onboard people into Cardano with Christmas pies baked with the Cardano logo, Cardano logos on my part time catering business, and even having businesses I help set up with a reminder that ""we accept ADA"", and how I would constantly nag people for 3 years about how Cardano can change the world, I thought ""finally, my efforts are paying off"". But I wasn't going to be living in the Philippines anymore.

I explained to Intersect that I was no longer based in Manila so I would need to get a flight back just to host the workshop. They gave me a budget to work with and asked if it was possible to do it. I ran a few calculations and called several people back home to ask for a bunch of favors and realized the budget would fit + I might even get a small bonus if the price of ADA goes up, so I agreed to it.

Then come the payment terms for the workshop funding...

It was not unreasonable, but came out of left field. Payment would be in $ADA which I kind of expected but it would be paid in cycles. 

Half would be provided to me after I put up all the ads and got attendees (people still seemed excited about this so that seemed easy enough) but the other half would be upon completion of the workshop. Considering that venues and caterers want to be paid upfront (pretty common practice), this means I would once again be paying half the cost upfront. I understand of course where Intersect is coming from where they've never worked for me and want to see some output before funding anything but FFS, I don't have that kind of money on me. I even sent the receipts and billing statements from the venue and the caterer so they knew I wasn't making up prices to rip them off. But that wasn't enough. It had to be fair for all.

And I understand that. Fair for all is why I signed up for Cardano. So I made it work. I took up some debt and sold some ADA to pay off the venue and caterers for the workshop. The workshop itself was a bit of a nightmare (67 signups, 10 attendees) but that's a different story altogether. Sadly, the local Cardano community did not show support that day. And I ran ads on everything from FB to Instagram (except tiktok). Imagine having food prepared for up to 80 people and having 10 people show up! Could have used the money on something else IMO. FFS...

On the plus side, since none of our other members showed up, I was by default the only ""expert"" on Cardano governance and got selected as delegate.

Workshop ended on October 12 and I submitted the ""deliverables"" or basically the proof it happened the next day. Couldn't fake this shit anyway as an Intersect hired employee oversaw the whole thing (because we expected 60+ attendees, not 10). I got the other half of my funding a week after the workshop but ADA was down that day and I still had to pay my ground team and assistants so I sold it as I got it. Basically, I didn't make any money on hosting that workshop... But I'm not here to make money. I'm here to support our community, so fuck it. It's fine.

So by October 19, I began asking when visa processing would start. As ""ANY"" citizen from the 3rd world can tell you, it can take months to get a visa when you live in a developing country.

Radio silence.

Then a flood of emails the next week.

Delegates are expected to attend the workshop in Costa Rica on the first week of November or in Kenya on the 9th and 10th (both of which will require visas to enter if you don't have a ""first world"" passport). Thankfully they were not as strict for IRL attendance because of the visa issues for many delegates, but we were still required to attend and participate in these workshops online, followed by another required workshop on the 16th of November. 

I can only speak for myself on this part, but these 3 workshops were at 1 am to 9 am, 3 pm to 1 am, and 9 om to 2 pm respectively in Korean time. A terrible inconvenience when I should already be job hunting in Korea. 

Also, do you know how difficult it is to contribute to discussions when every workshop is basically when you're usually asleep or trying to find work?

Probably not because many of the ""developed nation"" delegates were asking if they could include their families in the intersect flight payments while us ""undeveloped nation"" delegates were happy just to represent the community and push governance forward.

Throughout this whole process, I kept bringing up how we should be prioritizing the visa processing of 3rd world delegates and just kept being told it was under control or that they had a team working on it. 

This was a stupid amount of stress for me who already had job hunting on his plate in order to support myself and my new family, coupled with getting emails at 3 am that I ""had to answer ASAP"" to facilitate the visa process.

It's been a nightmare having the expectations of my in-laws wondering what I'm going to do for work now that I've left my jobs in the Philippines, while simultaneously telling my wife I can't come to bed yet at 1 am because I need to finish this workshop (that I don't get paid for) because I need to support my community.

Mind you, Visa processing fees is 200 USD and intersect was only offering 250 USD compensation for travel and visa expenses in total before I complained about it (it's fixed now, or maybe it's not. IDK)

So again, more money out of pocket to work for free for Cardano governance where no one is even listening to the ""developing nation"" delegates about the difficulty of getting a visa FOR ""developing nations"".

Because I'm from a developing nation, I knew the difficulty of such things and I was already making strides to process the visa on my own and was just awaiting the documentation needed (more free fucking labor on my end), then on the day I get the invitation letter after I already got visa photos, booked a flight to the embassy (to get things moving) and was prepared to move, I'm told at 1 am the next morning to cease all processing because it's not happening anymore.

JFC!

All this could have been avoided if visa processing started over a month ago! (like I kept bringing up to everyone to the sound of crickets).

So now I've basically been wasting money, time and effort while disappointing my wife and looking like a bum to her family (now my family), and for what?!

If the ""alternative plan"" is to just ""call in"" my vote, you can forget it.

They won't even release the updated constitution to the public because the community ""isn't ready"" to see it yet, but somehow will be ready a week away from signing it when no more objections can be made, and no one listens to the concerns of the ""developing nation"" delegates who now cannot even speak to the other delegates in Argentina.

This is govenance? This is what I've been fighting for?!

Yeah, GL.",25,29,123,8,Wed Nov 20 01:53:07 +0000 2024,18,False,False
https://x.com/RA1D3N_44/status/1858774791916056896,https://twitter.com/RA1D3N_44/status/1858774791916056896,1858774791916056896,I'll actually flood manila if this is fake,0,0,1,0,Tue Nov 19 07:30:19 +0000 2024,0,False,True
https://x.com/bworldph/status/1858364508798099602,https://twitter.com/bworldph/status/1858364508798099602,1858364508798099602,"The World Bank has approved amendments to the Metro Manila Flood Management Project loan, reducing the total by $22.67 million and extending the project deadline to November 2026.

https://t.co/qnbduPhCVj",2,0,1,0,Mon Nov 18 04:20:00 +0000 2024,0,False,False
https://x.com/RobinionRufino/status/1858287507798188395,https://twitter.com/RobinionRufino/status/1858287507798188395,1858287507798188395,"Take the way the put Bu like locally look at it it’s like that but no, I analyze absurd outside people outside is outside the line you’re gonna po inside the line to make the touch down right Google play your eyes Orion is mostly outside the one inside poodle dog that’s them Final little bit not so bad stock on the outside. I’ll write that down grading our we are winning now. Well then you’re giving the opponent how they attack did not what they doing is just Nike Nike Nike yes cause we don’t have we don’t have power until January 6 so if we pass that red light that’s dumb but if you never have like how many more to go, see Bombeu take the contact of nothing, so I see all the people outside the capital solving the problem. No it’s not the disco technique outside old are you? I agree you’re expressing all the things now we are under the don’t use any tools any data outside the line the bottom line is inside the line cancel the problem outside, knock and touchdown, so I support every. Are you ugly or maybe not old but the implementing noise just like we we finish in one week pushing this platform that you want a People boom smoke smoke operator plus the outside line outside the capital I’m solving data data data, not even transmitted inside the courtroom, so what are you creating in the golf and heat for the other one? They just igniting igniting your answering that the virus the data with parasite I don’t know from this time, so January 6 you don’t we don’t hold the power yeah how ever you’re holding the card until January 6 from now they are empowers it, some repeating impeding the data on music that’s good I have a list there is a outside the gate and looking like I know they can do some home state of emergency bomb bing bang so now you’re gonna Bing the world see the light is Lipo one port on the back panel little bit dark so you’ll be reading But if that’s the one for in become another one we 50-50, we cannot solve broadcasting all damages using the media as a power tools office are always what poor people but for guys nothing just keep testing thing in the don’t know what speeding in there talking to you you don’t you think that What did they move Curtis the guy in the new pool you don’t know that you don’t know your friend you do you ask me that thing you just until we are stable to sit in the height of the keyhole hold the platform they hit the platform then they look this are religious leader come in certain inside. Hey, there’s a throw, so Oregon detergent is the same as the Philippines democratic there is a CNN he seem procedure your service copy they are the Philippines, our share of coffee or they get that the constitution the same the Americans give the constitution copy replica perfect something like that goes like when 1930 something with the common work with Catchula we don’t have a president the president stay in America and then brush Balto something to move they are because they think that person to stay in the lead of American do the job and then here comes the almost 19/44 then you can see the guys landing in later the best the best performance in the bottle. What are you feel like they perform But do I understand as they not in the manila be a cruise cutting but they wanna destroy data Quizlet acoustic like going through Manilla by Dick strategic they trap just like that too. They winning the flag for the general Douglas, MacArthur my favorite agency he Dave wafer in the Malacañang policies NY north north side of the Philippines in late is the middle they go across the light by the time the Japanese get the flood the trap already. She is a cylon they don’t wanna listen did not they don’t they like to giving up hi bye-bye called outside when I just, that’s why not possible I don’t come to show me this this this is distichs pull up you put me in danger this some K’naan kind of documents that good night thing so I like to what I’m hearing dude pour me you hundred we 75% we are in",0,0,0,0,Sun Nov 17 23:14:01 +0000 2024,0,False,False
https://x.com/imadshield/status/1858215282399162781,https://twitter.com/imadshield/status/1858215282399162781,1858215282399162781,"This is what happens when our politicians don’t have the will to prioritize the people they’re supposed to serve. Corruption runs so deep that fixing the problem feels almost impossible. Flood control systems fail, not because they’re useless, but because they’re poorly built and badly maintained, all thanks to corruption.

For those affected, maybe it’s time to think about moving to a safer place in the Philippines. Metro Manila is falling apart, and it’s all because of decades of neglect and bad leadership. If nothing changes, the city will only get worse.",2,0,7,0,Sun Nov 17 18:27:01 +0000 2024,1,False,True
https://x.com/dost_pagasa/status/1858048526695203224,https://twitter.com/dost_pagasa/status/1858048526695203224,1858048526695203224,"Heavy Rainfall Warning No. 3-Amendment #NCR_PRSD
Weather System: Super Typhoon PEPITO
Issued at: 3:20 PM, 17 November 2024(Sunday)

ORANGE WARNING LEVEL: Quezon(Panukulan, Polillo, Burdeos, Patnanungan, Jomalig).
ASSOCIATED HAZARD: FLOODING is THREATENING.

YELLOW WARNING LEVEL: Rizal, Quezon(Candelaria, Dolores, San Antonio, Sariaya, Tiaong, General Nakar, Tayabas, Infanta, Lucban, Lucena, Mauban, Pagbilao, Real, Sampaloc, Agdangan, Alabat, Atimonan, Buenavista, Calauag, Catanauan, General Luna, Guinayangan, Gumaca, Lopez, Macalelon, Mulanay, Padre Burgos, Perez, Pitogo, Plaridel, Quezon, San Andres, San Francisco, San Narciso, Tagkawayan, Unisan), Nueva Ecija(General Tinio, Gabaldon, Bongabon, Pantabangan, Carranglan, Rizal, San Jose, Laur, Palayan, General Mamerto Natividad, Llanera) and Bulacan(Dona Remedios Trinidad, Norzagaray).
ASSOCIATED HAZARD: Possible FLOODING in flood-prone areas.
Meanwhile, expect light to moderate rains over Zambales and Bataan within the next 3 hours.
Light to moderate with occasional heavy rains affecting Metro Manila, Laguna, Cavite, Batangas, Pampanga, Tarlac, Nueva Ecija(Cabiao, Gapan, San Antonio, San Isidro, Aliaga, Cabanatuan, Cuyapo, Guimba, Jaen, Licab, Lupao, Nampicuan, Penaranda, Quezon, San Leonardo, Santa Rosa, Santo Domingo, Munoz, Talavera, Talugtug, Zaragoza) and Bulacan(Angat, Balagtas, Baliuag, Bocaue, Bulakan, Bustos, Calumpit, Malolos, Meycauayan, San Jose del Monte, Guiguinto, Hagonoy, Marilao, Obando, Pandi, Paombong, Plaridel, Pulilan, San Ildefonso, San Miguel, San Rafael, Santa Maria) which may persist within 3 hours.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 5:00 PM today.
For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",52,0,133,0,Sun Nov 17 07:24:24 +0000 2024,4,False,False
https://x.com/dost_pagasa/status/1858027307421847628,https://twitter.com/dost_pagasa/status/1858027307421847628,1858027307421847628,"Heavy Rainfall Warning No. 3 #NCR_PRSD
Weather System: Super Typhoon PEPITO
Issued at: 2:00 PM, 17 November 2024(Sunday)

ORANGE WARNING LEVEL: Quezon(Panukulan, Polillo, Burdeos, Patnanungan, Jomalig).
ASSOCIATED HAZARD: FLOODING is THREATENING.

YELLOW WARNING LEVEL: Rizal, Quezon(Candelaria, Dolores, San Antonio, Sariaya, Tiaong, General Nakar, Tayabas, Infanta, Lucban, Lucena, Mauban, Pagbilao, Real, Sampaloc, Agdangan, Alabat, Atimonan, Buenavista, Calauag, Catanauan, General Luna, Guinayangan, Gumaca, Lopez, Macalelon, Mulanay, Padre Burgos, Perez, Pitogo, Plaridel, Quezon, San Andres, San Francisco, San Narciso, Tagkawayan, Unisan), Nueva Ecija(General Tinio, Gabaldon, Bongabon, Pantabangan, Carranglan, Rizal, San Jose, Laur, Palayan, General Mamerto Natividad, Llanera) and Bulacan(Dona Remedios Trinidad, Norzagaray).
ASSOCIATED HAZARD: Possible FLOODING in flood-prone areas.
Meanwhile, expect light to moderate rains over Tarlac and Pampanga within the next 3 hours.
Light to moderate with occasional heavy rains affecting Metro Manila, Laguna, Nueva Ecija(Cabiao, Gapan, San Antonio, San Isidro, Aliaga, Cabanatuan, Cuyapo, Guimba, Jaen, Licab, Lupao, Nampicuan, Penaranda, Quezon, San Leonardo, Santa Rosa, Santo Domingo, Munoz, Talavera, Talugtug, Zaragoza) and Bulacan(Angat, Balagtas, Baliuag, Bocaue, Bulakan, Bustos, Calumpit, Malolos, Meycauayan, San Jose del Monte, Guiguinto, Hagonoy, Marilao, Obando, Pandi, Paombong, Plaridel, Pulilan, San Ildefonso, San Miguel, San Rafael, Santa Maria) which may persist within 3 hours.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 5:00 PM today.
For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",46,0,160,5,Sun Nov 17 06:00:05 +0000 2024,6,False,False
